,aantal_cilinders,emissiecode_omschrijving,jaar,cilinderinhoud
1347,12.0,0.0,1990,5186.428571428572
1348,12.0,0.0,1991,5192.0
1349,12.0,0.0,1992,5355.0
1350,12.0,0.0,1993,5360.444444444444
1351,12.0,0.0,1994,5262.545454545455
1352,12.0,0.0,1995,5291.28125
1353,12.0,0.0,1996,5247.0392156862745
1354,12.0,0.0,1997,5202.6
1355,12.0,0.0,1998,5220.985074626866
1356,12.0,0.0,1999,5214.0
1357,12.0,0.0,2000,5172.2962962962965
1358,12.0,0.0,2001,5318.222222222223
1359,12.0,0.0,2002,5263.684210526316
1360,12.0,0.0,2003,5266.375
1361,12.0,0.0,2004,5247.818181818182
1362,12.0,0.0,2005,5049.95
1363,12.0,0.0,2006,5089.16
1364,12.0,0.0,2007,5745.195121951219
1365,12.0,0.0,2008,5169.551020408163
1366,12.0,0.0,2009,5238.958333333333
1367,12.0,0.0,2010,5063.727272727273
1368,12.0,0.0,2011,5262.176470588235
1369,12.0,0.0,2012,5105.833333333333
1370,12.0,0.0,2013,4978.421052631579
1371,12.0,0.0,2014,5043.636363636364
1372,12.0,0.0,2015,5155.133333333333
1373,12.0,0.0,2016,4803.178571428572
1374,12.0,0.0,2017,4880.461538461538
1375,12.0,0.0,2018,5015.317073170731
1376,12.0,0.0,2019,4922.781818181818
1377,12.0,0.0,2020,5153.078431372549
1378,12.0,0.0,2021,4770.590909090909
1379,12.0,0.0,2022,4690.96875
1380,12.0,0.0,2023,4230.25
1381,12.0,1.0,1992,5343.285714285715
1382,12.0,1.0,1993,5594.6
1383,12.0,1.0,1994,5887.365384615385
1384,12.0,1.0,1995,5942.068965517241
1385,12.0,1.0,1996,5726.0
1386,12.0,1.0,1997,5610.714285714285
1387,12.0,1.0,1998,5816.0
1388,12.0,1.0,1999,5588.2307692307695
1389,12.0,1.0,2000,5767.25
1390,12.0,1.0,2001,5843.0
1391,12.0,1.0,2002,5496.384615384615
1392,12.0,1.0,2003,5565.928571428572
1393,12.0,1.0,2004,5637.363636363636
1394,12.0,1.0,2005,5522.6
1395,12.0,1.0,2006,5154.0
1396,12.0,1.0,2007,5814.5
1397,12.0,1.0,2008,5672.315789473684
1398,12.0,1.0,2009,5680.7
1399,12.0,1.0,2010,5678.722222222223
1400,12.0,1.0,2011,5817.45
1401,12.0,1.0,2012,5668.9
1402,12.0,1.0,2013,5584.153846153846
1403,12.0,1.0,2014,5772.285714285715
1404,12.0,1.0,2015,5465.0
1405,12.0,1.0,2016,5683.0
1406,12.0,1.0,2017,5360.375
1407,12.0,1.0,2018,5460.0
1408,12.0,1.0,2019,5656.0
1409,12.0,1.0,2020,5527.454545454545
1410,12.0,1.0,2021,5775.5
1411,12.0,1.0,2022,5773.8
1412,12.0,1.0,2023,5727.0
1413,12.0,2.0,1994,5786.0
1414,12.0,2.0,1996,5983.188679245283
1415,12.0,2.0,1997,5937.736842105263
1416,12.0,2.0,1998,5492.423076923077
1417,12.0,2.0,1999,5533.518518518518
1418,12.0,2.0,2000,5690.742857142857
1419,12.0,2.0,2001,5592.142857142857
1420,12.0,2.0,2002,5468.333333333333
1421,12.0,2.0,2003,5509.2
1422,12.0,2.0,2004,5639.222222222223
1423,12.0,2.0,2005,5613.125
1424,12.0,2.0,2006,5560.0
1425,12.0,2.0,2007,5544.0
1426,12.0,2.0,2008,5589.714285714285
1427,12.0,2.0,2009,5572.666666666667
1428,12.0,2.0,2010,5622.888888888889
1429,12.0,2.0,2011,5434.2
1430,12.0,2.0,2012,5695.875
1431,12.0,2.0,2013,5784.333333333333
1432,12.0,2.0,2014,5775.0
1433,12.0,2.0,2015,5515.909090909091
1434,12.0,2.0,2016,5555.833333333333
1435,12.0,2.0,2017,5393.5
1436,12.0,2.0,2018,5637.0
1437,12.0,2.0,2019,5702.928571428572
1438,12.0,2.0,2020,5409.375
1439,12.0,2.0,2021,5638.363636363636
1440,12.0,2.0,2022,5651.357142857143
1441,12.0,2.0,2023,5577.75
1442,12.0,4.0,2000,5689.367346938776
1443,12.0,4.0,2001,5752.25
1444,12.0,4.0,2002,5829.892857142857
1445,12.0,4.0,2003,5793.178571428572
1446,12.0,4.0,2004,5573.3125
1447,12.0,4.0,2005,5824.307692307692
1448,12.0,4.0,2006,5881.0
1449,12.0,4.0,2007,5773.5625
1450,12.0,4.0,2008,5946.866666666667
1451,12.0,4.0,2009,6088.833333333333
1452,12.0,4.0,2010,5742.210526315789
1453,12.0,4.0,2011,5513.5
1454,12.0,4.0,2012,5867.909090909091
1455,12.0,4.0,2013,5799.428571428572
1456,12.0,4.0,2014,5729.285714285715
1457,12.0,4.0,2015,5749.761904761905
1458,12.0,4.0,2016,5785.384615384615
1459,12.0,4.0,2017,5851.65
1460,12.0,4.0,2018,5735.441176470588
1461,12.0,4.0,2019,5811.813953488372
1462,12.0,4.0,2020,5742.592592592592
1463,12.0,4.0,2021,5958.578947368421
1464,12.0,4.0,2022,5766.2
1465,12.0,4.0,2023,5838.5
1466,12.0,4.0,2001,5891.0
1467,12.0,4.0,2002,5878.75
1468,12.0,4.0,2003,5834.417910447762
1469,12.0,4.0,2004,5943.313131313132
1470,12.0,4.0,2005,5955.5321637426905
1471,12.0,4.0,2006,5894.938202247191
1472,12.0,4.0,2007,5919.3828125
1473,12.0,4.0,2008,5946.680555555556
1474,12.0,4.0,2009,5909.861386138614
1475,12.0,4.0,2010,5926.134146341464
1476,12.0,4.0,2011,5945.617021276596
1477,12.0,4.0,2012,5947.311111111111
1478,12.0,4.0,2013,5933.6
1479,12.0,4.0,2014,5941.555555555556
1480,12.0,4.0,2015,5912.851851851852
1481,12.0,4.0,2016,5911.56338028169
1482,12.0,4.0,2017,5954.070422535211
1483,12.0,4.0,2018,5978.369047619048
1484,12.0,4.0,2019,5956.711111111111
1485,12.0,4.0,2020,5943.380530973452
1486,12.0,4.0,2021,5947.956896551724
1487,12.0,4.0,2022,5926.288888888889
1488,12.0,4.0,2023,5809.0
1489,12.0,5.0,2009,5972.0
1490,12.0,5.0,2010,6085.387096774193
1491,12.0,5.0,2011,6017.96
1492,12.0,5.0,2012,6102.586206896552
1493,12.0,5.0,2013,6075.298245614035
1494,12.0,5.0,2014,6086.818181818182
1495,12.0,5.0,2015,6090.6511627906975
1496,12.0,5.0,2016,6164.222222222223
1497,12.0,5.0,2017,6135.744680851064
1498,12.0,5.0,2018,6115.45652173913
1499,12.0,5.0,2019,6137.4047619047615
1500,12.0,5.0,2020,6119.450980392156
1501,12.0,5.0,2021,6099.021276595745
1502,12.0,5.0,2022,6100.5
1503,12.0,5.0,2023,6168.0
1504,12.0,6.0,2013,6096.0
1505,12.0,6.0,2014,6126.225
1506,12.0,6.0,2015,6158.78125
1507,12.0,6.0,2016,6124.65625
1508,12.0,6.0,2017,5938.0
1509,12.0,6.0,2018,6197.4
1510,12.0,6.0,2019,6066.0
1511,12.0,6.0,2020,6056.894117647059
1512,12.0,6.0,2021,6155.354545454546
1513,12.0,6.0,2022,6162.471153846154
1514,12.0,6.0,2023,6153.0
1515,14.0,4.0,2012,1587.0
1516,15.0,0.0,2017,1570.0
1517,15.0,4.0,2016,1598.0
1518,15.0,5.0,2021,1596.0
1519,16.0,0.0,2010,7111.0
1520,16.0,0.0,2021,8042.0
1521,16.0,0.0,2022,7413.0
1522,16.0,4.0,2007,7993.0
1523,16.0,4.0,2013,7993.0
1524,16.0,4.0,2015,7993.0
1525,16.0,4.0,2019,7993.0
1526,16.0,5.0,2014,7993.0
1527,16.0,6.0,2017,7993.0
1528,16.0,6.0,2018,7993.0
1529,16.0,6.0,2022,7993.0
1530,17.0,0.0,2014,1797.0
