,IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,GeneralComments,AddressInfo.RelatedURL,UsageCost,AddressInfo.AddressLine2,AddressInfo.AccessComments,AddressInfo.ContactTelephone1,AddressInfo.ContactEmail,AddressInfo.ContactTelephone2,OperatorsReference,DataProvidersReference,MetadataValues,DateLastConfirmed,ID,ConnectionTypeID,StatusTypeID,LevelID,PowerKW,CurrentTypeID,Quantity,Reference,Amps,Voltage,Comments
4178,False,2016-06-04T02:54:00Z,38132,E415919E-74DA-4798-9C9A-828A74A4D44C,26,,,"[{'ID': 41643, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38478,Emoeweg 7B,Emoeweg 7B,Lelystad,,8218 PC,159,52.45374,5.52165,0,,http://www.prodrivetraining.nl/,0.00 gratis,,,,,,Nuon / Prodrive Training BV,20872,,,41643.0,25.0,,2.0,11.0,10.0,,,,,
4179,False,2016-06-04T02:54:00Z,38130,18728CA7-B55C-4F2A-9E23-67998373A507,26,178.0,,"[{'ID': 41641, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38476,Cultuursingel 6,Cultuursingel 6,Dronten,,8256 AM,159,52.452976,5.689448,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL EV0133,48245,,,41641.0,25.0,,2.0,11.0,10.0,,,,,
4180,False,2016-06-04T02:54:00Z,38128,D6DB7FDB-5FFE-4270-8216-BC51BAACE971,26,73.0,,"[{'ID': 41639, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38474,Westzijde 354,Westzijde 354,Zaanstad,,1506 GK,159,52.4523,4.81589,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1243097,34075,,,41639.0,25.0,,2.0,11.0,10.0,,,,,
4181,False,2016-06-04T02:54:00Z,38125,C709D5A9-584F-4ABF-BE83-F7498008EAE7,26,73.0,,"[{'ID': 41636, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49486, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38471,Kalkwijk 5,Kalkwijk 5,Twenterand,,7681 DV,159,52.44881,6.57768,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1413127,57877,,,41636.0,25.0,,2.0,11.0,10.0,,,,,
4182,False,2016-06-04T02:54:00Z,38124,308B7C43-1815-415F-9868-B72283903683,26,73.0,,"[{'ID': 41635, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38470,Jollenmakersweg 34,Jollenmakersweg 34,Oostzaan,,1511 DA,159,52.4472,4.87526,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1410047,54291,,,41635.0,25.0,,2.0,5.0,10.0,,,,,
4183,False,2016-06-04T02:54:00Z,38123,1E086391-091A-4A58-A025-9DF5C3FC4B9B,26,,,"[{'ID': 41634, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38469,Spieghellaan 25,Spieghellaan 25,Velsen,,1985 GK,159,52.44746034389,4.6335428953171,0,,http://www.alpmaritime.com,0.00 jaarabonnement,,,,,,Alp Maritime Services,21587,,,41634.0,25.0,,2.0,11.0,10.0,,,,,
4184,False,2016-06-04T02:54:00Z,38122,0840E560-DE02-40B8-B983-66D557B5C095,26,162.0,,"[{'ID': 41633, 'ConnectionTypeID': 28, 'LevelID': 1, 'PowerKW': 2.3, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38468,IJmuiderslag 1,IJmuiderslag 1,Velsen,,1974 VV,159,52.447347,4.567295,0,,http://www.ijmondrijdtelektrisch.nl,0.00 gratis,,,,,,Gemeente Velsen/ Milieudienst IJmond,17072,,,41633.0,28.0,,1.0,2.3,10.0,,,,,
4185,False,2016-06-04T02:54:00Z,38121,E1485812-42F3-4C7C-8458-5F6AB0283875,26,157.0,,"[{'ID': 41632, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38467,Spieghellaan 19,Spieghellaan 19,Velsen,,1985 GK,159,52.4473266601562,4.6332573890686,0,,http://thenewmotion.nl/,0.00 jaarabonnement,,,088 0109500,,,NewMotion 02001575,22676,,,41632.0,25.0,,2.0,3.7,10.0,,,,,
4186,False,2016-06-04T02:54:00Z,38120,E498B20D-74F4-48FC-B6FD-FA574E291ABC,26,178.0,,"[{'ID': 41631, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38466,'t Schootsveld,'t Schootsveld,Elburg,,8081 CG,159,52.446867,5.837517,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL335,47185,,,41631.0,25.0,,2.0,11.0,10.0,,,,,
4187,False,2016-06-04T02:54:00Z,38119,9BAF6135-D8B1-45FA-87E0-208465CAC9C4,26,162.0,,"[{'ID': 41630, 'ConnectionTypeID': 28, 'LevelID': 1, 'PowerKW': 2.3, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38465,Kroonplein 4,Kroonplein 4,Dalfsen,,8151 AZ,159,52.445846,6.342437,0,,,0.00 gratis,,,,,,Kroonplein 5,16859,,,41630.0,28.0,,1.0,2.3,10.0,,,,,
4188,False,2016-06-04T02:54:00Z,38118,292022A2-88A7-4774-B34C-B921DB2E1E66,26,178.0,,"[{'ID': 41629, 'ConnectionTypeID': 25, 'LevelID': 1, 'PowerKW': 2.3, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38464,van Sytzamalaan 4,van Sytzamalaan 4,Oldebroek,,8096 AS,159,52.445783,5.898907,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL REE089,48528,,,41629.0,25.0,,1.0,2.3,10.0,,,,,
4189,False,2016-06-04T02:54:00Z,38117,CEED8AF8-DA9D-47D4-ADD1-B2B4BB27E281,26,157.0,,"[{'ID': 41628, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38463,Nicolaas Beetslaan 17,Nicolaas Beetslaan 17,Velsen,,1985 HH,159,52.4455909729004,4.63715553283691,0,,http://thenewmotion.nl/,0.00 jaarabonnement,,,088 0109500,,,NewMotion 02005230,30947,,,41628.0,25.0,,2.0,3.7,10.0,,,,,
4190,False,2016-06-04T02:54:00Z,38115,9CA128EA-6BD0-49AE-9DB0-58D9DD84FFE3,26,178.0,,"[{'ID': 41626, 'ConnectionTypeID': 25, 'LevelID': 1, 'PowerKW': 2.3, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38461,Panneroodstraat 346,Panneroodstraat 346,Zaanstad,,1503 XJ,159,52.445229,4.838968,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL REE504,48629,,,41626.0,25.0,,1.0,2.3,10.0,,,,,
4191,False,2016-06-04T02:54:00Z,38110,9BFA204D-2CF4-4C65-83E8-60695C53BC19,26,73.0,,"[{'ID': 41621, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 52215, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38456,Duin- en Kruidbergerweg 1,Duin- en Kruidbergerweg 1,Velsen,,1985 HG,159,52.43951,4.63094,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1343035,45511,,,41621.0,25.0,,2.0,11.0,10.0,,,,,
4192,False,2016-06-04T02:54:00Z,38109,1876CD74-67D0-4C58-BB67-8D20E74DD27D,26,73.0,,"[{'ID': 41620, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49476, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49477, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49478, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49479, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49480, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 90939, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 90940, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 90941, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38455,Ankersmidplein 2,Ankersmidplein 2,Zaanstad,,1506 CK,159,52.4391426,4.8170538,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1348247,45881,,,41620.0,25.0,,2.0,11.0,10.0,,,,,
4193,False,2016-06-04T02:54:00Z,38108,766FE9CF-0ABE-4953-B1F9-5E150A9DB951,26,178.0,,"[{'ID': 41619, 'ConnectionTypeID': 25, 'LevelID': 1, 'PowerKW': 2.3, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38454,Roggeland 14,Roggeland 14,Velsen,,1991 CK,159,52.438449,4.661909,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL REE220,48568,,,41619.0,25.0,,1.0,2.3,10.0,,,,,
4194,False,2016-06-04T02:54:00Z,38107,099B912C-B807-4A4D-83FA-FE08734861A9,26,178.0,,"[{'ID': 41618, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38453,Ebbehout 31,Ebbehout 31,Zaanstad,,1507 EA,159,52.438257,4.812681,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL93,47764,,,41618.0,25.0,,2.0,11.0,10.0,,,,,
4195,False,2016-06-04T02:54:00Z,38106,5855142E-D7D4-4FED-BB88-BAF4746BB7B7,26,157.0,,"[{'ID': 41617, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38452,Czaar Peterstraat 71,Czaar Peterstraat 71,Zaanstad,,1506 SM,159,52.4378852844238,4.8191876411438,0,,http://thenewmotion.nl/,0.00 jaarabonnement,,,088 0109500,,,NewMotion 02006054,32075,,,41617.0,25.0,,2.0,3.7,10.0,,,,,
4196,False,2016-06-04T02:54:00Z,38103,C39A256E-9C0F-4371-A342-527D9696D2C9,26,178.0,,"[{'ID': 41614, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38449,Antillenstraat 30,Antillenstraat 30,Velsen,,2071 VM,159,52.437008,4.646001,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL EV0204,48315,,,41614.0,25.0,,2.0,11.0,10.0,,,,,
4197,False,2016-06-04T02:54:00Z,38102,F4BF3B9C-221F-4FB1-93DE-0FDFBC16AD10,26,157.0,,"[{'ID': 41613, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38448,Nonkeswijk 2,Nonkeswijk 2,Hellendoorn,,7687 AZ,159,52.43639,6.58322799999996,0,,http://thenewmotion.nl/,0.00 jaarabonnement,,,088 0109500,,,NewMotion 02005474,30955,,,41613.0,25.0,,2.0,3.7,10.0,,,,,
4198,False,2016-06-04T02:54:00Z,38100,F8141025-A995-4B25-BADC-459B7932ED57,26,73.0,,"[{'ID': 41611, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}, {'ID': 49473, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38446,Wagenmakerstraat 41,Wagenmakerstraat 41,Velsen,,1991 JB,159,52.43572,4.65093,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1425113,55309,,,41611.0,25.0,,2.0,5.0,10.0,,,,,
4199,False,2016-06-04T02:54:00Z,38098,D418923A-220C-465F-A8E3-8AABE7ACE598,26,178.0,,"[{'ID': 41609, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38444,Zon Bastion 21,Zon Bastion 21,Velsen,,1991 PK,159,52.434792,4.660762,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL642,47487,,,41609.0,25.0,,2.0,11.0,10.0,,,,,
4200,False,2016-06-04T02:54:00Z,38097,D7274F87-0295-49F4-BDB4-C2C6372A5FCD,26,178.0,,"[{'ID': 41608, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38443,Zwanebloembocht 57,Zwanebloembocht 57,Velsen,,1991 GE,159,52.43446,4.656902,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL EV0202,48313,,,41608.0,25.0,,2.0,11.0,10.0,,,,,
4201,False,2015-12-13T14:05:00Z,38095,282481F2-E28E-4F43-9705-37241E0F9F2D,1,103.0,4.0,"[{'ID': 41606, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 121, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 51687, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 32, 'Voltage': 400, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2015-12-13T14:05:00Z,3.0,2015-01-09T06:07:00Z,200,38441,De Lepelaar,Lepelaar 4,Lelystad,,8218 PX,159,52.433952331543,5.42556715011597,0,,http://www.allego.eu,,A6 oostzijde-Haje restaurant De Lepelaar,Previously managed by TheNewMotion Now Allego Charging . ,,,,NewMotion EFACECQC0004,,,,41606.0,2.0,50.0,3.0,50.0,30.0,1.0,,121.0,400.0,
4202,False,2016-06-04T02:54:00Z,38093,29D5706B-75B2-4BC6-8204-333DB0F36230,26,178.0,,"[{'ID': 41604, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38439,Hagelingerweg 107,Hagelingerweg 107,Velsen,,2071 CB,159,52.433345,4.643987,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL641,47486,,,41604.0,25.0,,2.0,11.0,10.0,,,,,
4203,False,2016-06-04T02:54:00Z,38091,D136AE11-A596-440C-B441-8B9AF84A71F0,26,178.0,,"[{'ID': 41602, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38437,W.H. van de Pollstraat,W.H. van de Pollstraat,Heerde,,8191 AC,159,52.432106,6.073884,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL EV0094,48209,,,41602.0,25.0,,2.0,11.0,10.0,,,,,
4204,False,2016-06-04T02:54:00Z,38090,7B3A7B24-3ED5-4C46-B268-3A4AD1FFBF75,26,178.0,,"[{'ID': 41601, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38436,Sri Lanka Bastion 13,Sri Lanka Bastion 13,Velsen,,1991 SN,159,52.431448,4.664487,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL EV0166,48278,,,41601.0,25.0,,2.0,11.0,10.0,,,,,
4205,False,2016-06-04T02:54:00Z,38087,0CFF48B4-C680-4EA7-8432-16814B6F2A04,26,73.0,,"[{'ID': 41598, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38433,Wierdenseweg,Wierdenseweg,Hellendoorn,,7688,159,52.4307,6.54083,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1250028,34251,,,41598.0,25.0,,2.0,5.0,10.0,,,,,
4206,False,2016-06-04T02:54:00Z,38080,C72BE3A6-B939-4C4B-8FC9-D684B034915B,26,157.0,,"[{'ID': 41591, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38426,Zijtocht 2,Zijtocht 2,Zaanstad,,1507 CD,159,52.428076,4.81078300000002,0,,http://thenewmotion.nl/,0.00 jaarabonnement,,,088 0109500,,,NewMotion 02008324,36776,,,41591.0,25.0,,2.0,3.7,10.0,,,,,
4207,False,2016-03-03T12:40:00Z,38078,E77014A9-521F-4755-87AD-CE4F25E85BB6,26,73.0,,"[{'ID': 41589, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-03-03T12:40:00Z,3.0,2015-01-09T06:07:00Z,100,38424,Groteweg 12,Groteweg 12,Heerde,,8191 JW,159,52.42612,6.0635,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1305027,34350,,,41589.0,25.0,,2.0,5.0,10.0,,,,,
4208,False,2016-06-04T02:54:00Z,38077,A3D16429-151C-4282-9D53-574495740E75,26,73.0,,"[{'ID': 41588, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49464, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38423,Symon Spiersweg 17,Symon Spiersweg 17,Zaanstad,,1506 RZ,159,52.42452,4.81958,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1430097,58652,,,41588.0,25.0,,2.0,11.0,10.0,,,,,
4209,False,2016-06-04T02:54:00Z,38076,3A4906E3-EE05-43A9-933B-A44E8199A9B4,26,179.0,,"[{'ID': 41587, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38422,Symon Spiersweg 6,Symon Spiersweg 6,Zaanstad,,1506 RZ,159,52.425161,4.823753,0,,http://www.ecotap.nl,0.00 afhankelijk van pas,,,,,,Ecotap 112035,37720,,,41587.0,25.0,,2.0,11.0,10.0,,,,,
4210,False,2016-06-04T02:54:00Z,38075,5E36BC6B-E3DB-4BB9-B604-1CD8B03A5D1D,26,73.0,,"[{'ID': 41586, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49463, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38421,Zuiddijk 422,Zuiddijk 422,Zaanstad,,1505 HE,159,52.42452,4.83986,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1412050,49883,,,41586.0,25.0,,2.0,11.0,10.0,,,,,
4211,False,2016-06-04T02:54:00Z,38071,F39D23E0-62D3-414A-8A18-B8AD0BF46FF2,26,157.0,,"[{'ID': 41582, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38417,Koekoeksweg 11,Koekoeksweg 11,Elburg,,8084 GN,159,52.4207000732422,5.87877941131592,0,,http://thenewmotion.nl/,0.00 jaarabonnement,,,088 0109500,,,NewMotion 02005097,36144,,,41582.0,25.0,,2.0,3.7,10.0,,,,,
4212,False,2016-06-04T02:54:00Z,38070,1E3B976F-A982-47A2-9858-AD53F3B7C252,26,78.0,,"[{'ID': 41581, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49461, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38416,Reizigersweg 4,Reizigersweg 4,Amsterdam,,1033 ZK,159,52.419166,4.883882,0,,http://www.essent.nl,0.00 jaarabonnement,,,,,,Essent EM-NL-00000363-06-00016,38237,,,41581.0,25.0,,2.0,11.0,10.0,,,,,
4213,False,2016-06-04T02:54:00Z,38069,F45E52E4-D8F0-442A-B97D-15A5519AC9F2,26,78.0,,"[{'ID': 41580, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 49460, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38415,Adriaan Loosjesstraat 7,Adriaan Loosjesstraat 7,Amsterdam,,1035 XP,159,52.418972,4.894675,0,,http://www.essent.nl,0.00 jaarabonnement,,,,,,Essent EM-NL-00000363-06-00015,38089,,,41580.0,25.0,,2.0,11.0,10.0,,,,,
4214,False,2016-06-04T02:54:00Z,38066,DD37FA10-39E7-4DF8-BEE9-EC11DC99FA7F,26,178.0,,"[{'ID': 41577, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38412,Bloemendaalsestraatweg 136,Bloemendaalsestraatweg 136,Velsen,,2082 GK,159,52.416659,4.629479,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL EV0203,48314,,,41577.0,25.0,,2.0,11.0,10.0,,,,,
4215,False,2016-06-04T02:54:00Z,38064,DE6A04D6-CD16-4C4B-BA9A-68D4EB556F20,26,178.0,,"[{'ID': 41575, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38410,Rijksstraatweg 475,Rijksstraatweg 475,Haarlem,,2025 DC,159,52.415435,4.649416,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL REE011,48457,,,41575.0,25.0,,2.0,11.0,10.0,,,,,
4216,False,2016-06-04T02:54:00Z,38062,FE017484-8930-4AB0-88BE-9AA9E7D55807,26,157.0,,"[{'ID': 41573, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38408,Houtrustweg 6,Houtrustweg 6,Elburg,,8084 CD,159,52.4134941101074,5.87792062759399,0,,http://thenewmotion.nl/,0.00 jaarabonnement,,,088 0109500,,,NewMotion 02002413,22960,,,41573.0,25.0,,2.0,3.7,10.0,,,,,
4217,False,2016-06-04T02:54:00Z,38059,772C43D0-0D23-4F95-8433-C4AED3ED0C71,26,157.0,,"[{'ID': 41570, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38405,Dominee J. Schardamstraat 3,Dominee J. Schardamstraat 3,Spaarndam,,2064 XW,159,52.4129061,4.6861096,0,,http://thenewmotion.nl/,0.00 jaarabonnement,,,088 0109500,,,NewMotion 02001373,22857,,,41570.0,25.0,,2.0,3.7,10.0,,,,,
4218,False,2016-06-04T02:54:00Z,38058,1E3CD013-7E4A-445E-BEB9-1ECE3A428A61,26,73.0,,"[{'ID': 41569, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38404,Latexweg,Latexweg,Amsterdam,,1047 BD,159,52.41286,4.75728,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1417092,54296,,,41569.0,25.0,,2.0,11.0,10.0,,,,,
4219,False,2016-06-04T02:54:00Z,38054,9B33B966-4CD2-4AA4-AFAF-54404FB8AC6F,26,157.0,,"[{'ID': 41565, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3.0,2015-01-09T06:07:00Z,100,38400,Eperweg,Eperweg,Elburg,,8084 HD,159,52.4108009338379,5.88844299316406,0,,http://thenewmotion.nl/,0.00 jaarabonnement,,,088 0109500,,,NewMotion 02002732,27732,,,41565.0,25.0,,2.0,3.7,10.0,,,,,
